airline,A,B,lat_A,lon_A,country_A,lat_B,lon_B,country_B,color,AB
DL,ATL,TYS,33.6367,-84.4281,US,35.8109,-83.994,US,#ff0000,ATL_TYS
AA,DCA,MSP,38.8521,-77.0377,US,44.882,-93.2218,US,#00ffff,DCA_MSP
DL,ATL,MIA,33.6367,-84.4281,US,25.7933,-80.2906,US,#ff0000,ATL_MIA
DL,SEA,SLC,47.449,-122.3093,US,40.7884,-111.9778,US,#ff0000,SEA_SLC
DL,SEA,MCO,47.449,-122.3093,US,28.4294,-81.309,US,#ff0000,SEA_MCO
DL,LGA,MIA,40.7773,-73.8727,US,25.7933,-80.2906,US,#ff0000,LGA_MIA
DL,CLE,BDL,41.4117,-81.8498,US,41.9389,-72.6832,US,#ff0000,CLE_BDL
AA,LGA,PHL,40.7773,-73.8727,US,39.8719,-75.2411,US,#00ffff,LGA_PHL
DL,ATL,LFT,33.6367,-84.4281,US,30.2052,-91.9876,US,#ff0000,ATL_LFT
AA,CLT,SMF,35.214,-80.9431,US,38.6954,-121.5908,US,#00ffff,CLT_SMF
DL,DTW,HSV,42.2124,-83.3534,US,34.6372,-86.7751,US,#ff0000,DTW_HSV
UA,ORD,BTV,41.9786,-87.9048,US,44.4718,-73.1532,US,#426ae1,ORD_BTV
UA,SFO,TPA,37.6189,-122.3749,US,27.9755,-82.5332,US,#426ae1,SFO_TPA
UA,ORD,HPN,41.9786,-87.9048,US,41.067,-73.7076,US,#426ae1,ORD_HPN
DL,LAX,BOI,33.9425,-118.4081,US,43.5644,-116.2228,US,#ff0000,LAX_BOI
UA,EWR,MEM,40.6925,-74.1687,US,35.0435,-89.9767,US,#426ae1,EWR_MEM
DL,ATL,MEM,33.6367,-84.4281,US,35.0435,-89.9767,US,#ff0000,ATL_MEM
AA,PHX,RNO,33.4342,-112.0115,US,39.4991,-119.7681,US,#00ffff,PHX_RNO
UA,DEN,CHS,39.8617,-104.6732,US,32.8986,-80.0405,US,#426ae1,DEN_CHS
AA,LAX,ABQ,33.9425,-118.4081,US,35.0402,-106.6092,US,#00ffff,LAX_ABQ
AA,ORD,PVD,41.9786,-87.9048,US,41.724,-71.4282,US,#00ffff,ORD_PVD
AA,PHL,ROC,39.8719,-75.2411,US,43.1189,-77.6724,US,#00ffff,PHL_ROC
AA,JFK,ORD,40.6397,-73.7789,US,41.9786,-87.9048,US,#00ffff,JFK_ORD
AA,DCA,DTW,38.8521,-77.0377,US,42.2124,-83.3534,US,#00ffff,DCA_DTW
DL,DTW,FWA,42.2124,-83.3534,US,40.9785,-85.1951,US,#ff0000,DTW_FWA
UA,EWR,GSO,40.6925,-74.1687,US,36.0977,-79.9373,US,#426ae1,EWR_GSO
DL,JFK,FLL,40.6397,-73.7789,US,26.0727,-80.1527,US,#ff0000,JFK_FLL
UA,IAH,OKC,29.9844,-95.3414,US,35.3931,-97.6007,US,#426ae1,IAH_OKC
UA,LAX,SAT,33.9425,-118.4081,US,29.5337,-98.4698,US,#426ae1,LAX_SAT
UA,ORD,BIS,41.9786,-87.9048,US,46.774,-100.7467,US,#426ae1,ORD_BIS
DL,ATL,ECP,33.6367,-84.4281,US,30.3582,-85.7956,US,#ff0000,ATL_ECP
AA,CLT,MLB,35.214,-80.9431,US,28.1027,-80.6295,US,#00ffff,CLT_MLB
UA,IAD,SEA,38.9445,-77.4558,US,47.449,-122.3093,US,#426ae1,IAD_SEA
AA,PHX,IND,33.4342,-112.0115,US,39.7173,-86.2944,US,#00ffff,PHX_IND
DL,DTW,ERI,42.2124,-83.3534,US,42.0819,-80.1761,US,#ff0000,DTW_ERI
DL,SLC,OKC,40.7884,-111.9778,US,35.3931,-97.6007,US,#ff0000,SLC_OKC
DL,JFK,IAH,40.6397,-73.7789,US,29.9844,-95.3414,US,#ff0000,JFK_IAH
UA,DEN,LNK,39.8617,-104.6732,US,40.851,-96.7592,US,#426ae1,DEN_LNK
AA,PHL,AVL,39.8719,-75.2411,US,35.4367,-82.5417,US,#00ffff,PHL_AVL
UA,ORD,ROA,41.9786,-87.9048,US,37.3255,-79.9754,US,#426ae1,ORD_ROA
DL,CVG,DCA,39.0488,-84.6678,US,38.8521,-77.0377,US,#ff0000,CVG_DCA
DL,MSP,MCO,44.882,-93.2218,US,28.4294,-81.309,US,#ff0000,MSP_MCO
DL,ATL,PVD,33.6367,-84.4281,US,41.724,-71.4282,US,#ff0000,ATL_PVD
AA,DCA,PBI,38.8521,-77.0377,US,26.6832,-80.0956,US,#00ffff,DCA_PBI
DL,DTW,MHT,42.2124,-83.3534,US,42.9326,-71.4357,US,#ff0000,DTW_MHT
DL,SEA,BNA,47.449,-122.3093,US,36.1245,-86.6782,US,#ff0000,SEA_BNA
AA,BOS,LGA,42.3643,-71.0052,US,40.7773,-73.8727,US,#00ffff,BOS_LGA
UA,IAH,HRL,29.9844,-95.3414,US,26.2285,-97.6544,US,#426ae1,IAH_HRL
AA,PHL,BWI,39.8719,-75.2411,US,39.1754,-76.6683,US,#00ffff,PHL_BWI
UA,IAH,LEX,29.9844,-95.3414,US,38.0365,-84.6059,US,#426ae1,IAH_LEX
UA,IAD,PIT,38.9445,-77.4558,US,40.4915,-80.2329,US,#426ae1,IAD_PIT
DL,DTW,ELM,42.2124,-83.3534,US,42.1599,-76.8916,US,#ff0000,DTW_ELM
DL,MSP,DSM,44.882,-93.2218,US,41.5341,-93.6506,US,#ff0000,MSP_DSM
DL,CVG,SFO,39.0488,-84.6678,US,37.6189,-122.3749,US,#ff0000,CVG_SFO
AA,DFW,OKC,32.8968,-97.038,US,35.3931,-97.6007,US,#00ffff,DFW_OKC
AA,PHL,HVN,39.8719,-75.2411,US,41.2638,-72.8868,US,#00ffff,PHL_HVN
AA,JFK,PIT,40.6397,-73.7789,US,40.4915,-80.2329,US,#00ffff,JFK_PIT
DL,MSP,IAD,44.882,-93.2218,US,38.9445,-77.4558,US,#ff0000,MSP_IAD
UA,ORD,MSY,41.9786,-87.9048,US,29.9934,-90.258,US,#426ae1,ORD_MSY
DL,SLC,PDX,40.7884,-111.9778,US,45.5887,-122.5975,US,#ff0000,SLC_PDX
DL,LGA,BNA,40.7773,-73.8727,US,36.1245,-86.6782,US,#ff0000,LGA_BNA
UA,EWR,IAD,40.6925,-74.1687,US,38.9445,-77.4558,US,#426ae1,EWR_IAD
UA,DEN,XNA,39.8617,-104.6732,US,36.2819,-94.3068,US,#426ae1,DEN_XNA
DL,SEA,ORD,47.449,-122.3093,US,41.9786,-87.9048,US,#ff0000,SEA_ORD
UA,ORD,EUG,41.9786,-87.9048,US,44.1245,-123.212,US,#426ae1,ORD_EUG
DL,ATL,OMA,33.6367,-84.4281,US,41.3032,-95.8941,US,#ff0000,ATL_OMA
DL,LAX,SEA,33.9425,-118.4081,US,47.449,-122.3093,US,#ff0000,LAX_SEA
AA,DFW,LGA,32.8968,-97.038,US,40.7773,-73.8727,US,#00ffff,DFW_LGA
DL,LGA,JAX,40.7773,-73.8727,US,30.4941,-81.6879,US,#ff0000,LGA_JAX
UA,ORD,COU,41.9786,-87.9048,US,38.8183,-92.22,US,#426ae1,ORD_COU
UA,EWR,PVD,40.6925,-74.1687,US,41.724,-71.4282,US,#426ae1,EWR_PVD
AA,DCA,CHA,38.8521,-77.0377,US,35.0353,-85.2038,US,#00ffff,DCA_CHA
UA,EWR,XNA,40.6925,-74.1687,US,36.2819,-94.3068,US,#426ae1,EWR_XNA
UA,DEN,FAR,39.8617,-104.6732,US,46.9207,-96.8158,US,#426ae1,DEN_FAR
UA,IAH,VPS,29.9844,-95.3414,US,30.4833,-86.5253,US,#426ae1,IAH_VPS
DL,JFK,ORD,40.6397,-73.7789,US,41.9786,-87.9048,US,#ff0000,JFK_ORD
UA,DEN,ELP,39.8617,-104.6732,US,31.8067,-106.3778,US,#426ae1,DEN_ELP
UA,ORD,SYR,41.9786,-87.9048,US,43.1112,-76.1063,US,#426ae1,ORD_SYR
DL,LGA,TPA,40.7773,-73.8727,US,27.9755,-82.5332,US,#ff0000,LGA_TPA
DL,ATL,MSY,33.6367,-84.4281,US,29.9934,-90.258,US,#ff0000,ATL_MSY
AA,DCA,DAY,38.8521,-77.0377,US,39.9024,-84.2194,US,#00ffff,DCA_DAY
UA,SFO,ACV,37.6189,-122.3749,US,40.9781,-124.1086,US,#426ae1,SFO_ACV
DL,ATL,BUR,33.6367,-84.4281,US,34.2006,-118.3587,US,#ff0000,ATL_BUR
DL,DCA,OMA,38.8521,-77.0377,US,41.3032,-95.8941,US,#ff0000,DCA_OMA
DL,MSP,FLL,44.882,-93.2218,US,26.0727,-80.1527,US,#ff0000,MSP_FLL
AA,DCA,SRQ,38.8521,-77.0377,US,27.3954,-82.5543,US,#00ffff,DCA_SRQ
AA,CLT,MDT,35.214,-80.9431,US,40.1935,-76.7633,US,#00ffff,CLT_MDT
AA,CLT,LYH,35.214,-80.9431,US,37.3269,-79.2004,US,#00ffff,CLT_LYH
DL,DCA,LEX,38.8521,-77.0377,US,38.0365,-84.6059,US,#ff0000,DCA_LEX
UA,EWR,PQI,40.6925,-74.1687,US,46.6883,-68.045,US,#426ae1,EWR_PQI
UA,EWR,MSP,40.6925,-74.1687,US,44.882,-93.2218,US,#426ae1,EWR_MSP
DL,MSP,IND,44.882,-93.2218,US,39.7173,-86.2944,US,#ff0000,MSP_IND
UA,EWR,GRR,40.6925,-74.1687,US,42.8808,-85.5228,US,#426ae1,EWR_GRR
DL,BOS,EWR,42.3643,-71.0052,US,40.6925,-74.1687,US,#ff0000,BOS_EWR
AA,JFK,MIA,40.6397,-73.7789,US,25.7933,-80.2906,US,#00ffff,JFK_MIA
DL,SLC,TWF,40.7884,-111.9778,US,42.4818,-114.4877,US,#ff0000,SLC_TWF
UA,LAX,ACV,33.9425,-118.4081,US,40.9781,-124.1086,US,#426ae1,LAX_ACV
AA,CLT,FLL,35.214,-80.9431,US,26.0727,-80.1527,US,#00ffff,CLT_FLL
AA,CLT,MCI,35.214,-80.9431,US,39.2976,-94.7139,US,#00ffff,CLT_MCI
UA,IAH,ONT,29.9844,-95.3414,US,34.056,-117.6012,US,#426ae1,IAH_ONT
DL,LAX,MCO,33.9425,-118.4081,US,28.4294,-81.309,US,#ff0000,LAX_MCO
UA,ORD,COS,41.9786,-87.9048,US,38.8058,-104.7002,US,#426ae1,ORD_COS
DL,MSP,CLT,44.882,-93.2218,US,35.214,-80.9431,US,#ff0000,MSP_CLT
UA,IAH,CRP,29.9844,-95.3414,US,27.7704,-97.5012,US,#426ae1,IAH_CRP
AA,ORD,RIC,41.9786,-87.9048,US,37.5052,-77.3197,US,#00ffff,ORD_RIC
DL,MSP,RIC,44.882,-93.2218,US,37.5052,-77.3197,US,#ff0000,MSP_RIC
AA,ORD,GRB,41.9786,-87.9048,US,44.4851,-88.1296,US,#00ffff,ORD_GRB
UA,DEN,PIT,39.8617,-104.6732,US,40.4915,-80.2329,US,#426ae1,DEN_PIT
DL,LAX,DEN,33.9425,-118.4081,US,39.8617,-104.6732,US,#ff0000,LAX_DEN
AA,PHL,SAN,39.8719,-75.2411,US,32.7336,-117.1897,US,#00ffff,PHL_SAN
DL,SEA,KOA,47.449,-122.3093,US,19.7389,-156.0457,US,#ff0000,SEA_KOA
DL,BOS,CLE,42.3643,-71.0052,US,41.4117,-81.8498,US,#ff0000,BOS_CLE
UA,DEN,BHM,39.8617,-104.6732,US,33.5629,-86.7535,US,#426ae1,DEN_BHM
UA,DEN,GCC,39.8617,-104.6732,US,44.3489,-105.5394,US,#426ae1,DEN_GCC
AA,DFW,BHM,32.8968,-97.038,US,33.5629,-86.7535,US,#00ffff,DFW_BHM
UA,DEN,HLN,39.8617,-104.6732,US,46.6067,-111.9827,US,#426ae1,DEN_HLN
AA,DFW,BIL,32.8968,-97.038,US,45.8077,-108.5429,US,#00ffff,DFW_BIL
DL,ATL,LAX,33.6367,-84.4281,US,33.9425,-118.4081,US,#ff0000,ATL_LAX
AA,DCA,GRR,38.8521,-77.0377,US,42.8808,-85.5228,US,#00ffff,DCA_GRR
DL,ATL,MLI,33.6367,-84.4281,US,41.4485,-90.5075,US,#ff0000,ATL_MLI
DL,DCA,DTW,38.8521,-77.0377,US,42.2124,-83.3534,US,#ff0000,DCA_DTW
UA,IAH,DTW,29.9844,-95.3414,US,42.2124,-83.3534,US,#426ae1,IAH_DTW
UA,ORD,MCO,41.9786,-87.9048,US,28.4294,-81.309,US,#426ae1,ORD_MCO
DL,BOS,JFK,42.3643,-71.0052,US,40.6397,-73.7789,US,#ff0000,BOS_JFK
UA,DEN,KOA,39.8617,-104.6732,US,19.7389,-156.0457,US,#426ae1,DEN_KOA
AA,CLT,LAS,35.214,-80.9431,US,36.0804,-115.1523,US,#00ffff,CLT_LAS
AA,DEN,ORD,39.8617,-104.6732,US,41.9786,-87.9048,US,#00ffff,DEN_ORD
DL,LGA,XNA,40.7773,-73.8727,US,36.2819,-94.3068,US,#ff0000,LGA_XNA
AA,MIA,SEA,25.7933,-80.2906,US,47.449,-122.3093,US,#00ffff,MIA_SEA
AA,CLT,EVV,35.214,-80.9431,US,38.037,-87.5324,US,#00ffff,CLT_EVV
AA,PHL,DAY,39.8719,-75.2411,US,39.9024,-84.2194,US,#00ffff,PHL_DAY
UA,ORD,ASE,41.9786,-87.9048,US,39.2232,-106.8688,US,#426ae1,ORD_ASE
UA,DEN,IND,39.8617,-104.6732,US,39.7173,-86.2944,US,#426ae1,DEN_IND
DL,SEA,SJC,47.449,-122.3093,US,37.3627,-121.9291,US,#ff0000,SEA_SJC
DL,DTW,SNA,42.2124,-83.3534,US,33.6756,-117.8682,US,#ff0000,DTW_SNA
UA,IAH,BDL,29.9844,-95.3414,US,41.9389,-72.6832,US,#426ae1,IAH_BDL
UA,IAH,BOS,29.9844,-95.3414,US,42.3643,-71.0052,US,#426ae1,IAH_BOS
DL,MSP,ICT,44.882,-93.2218,US,37.6499,-97.4331,US,#ff0000,MSP_ICT
UA,SFO,BOS,37.6189,-122.3749,US,42.3643,-71.0052,US,#426ae1,SFO_BOS
UA,SFO,PSC,37.6189,-122.3749,US,46.2646,-119.119,US,#426ae1,SFO_PSC
UA,DEN,RIC,39.8617,-104.6732,US,37.5052,-77.3197,US,#426ae1,DEN_RIC
DL,RDU,ORD,35.8777,-78.7875,US,41.9786,-87.9048,US,#ff0000,RDU_ORD
UA,EWR,BOS,40.6925,-74.1687,US,42.3643,-71.0052,US,#426ae1,EWR_BOS
AA,PHX,KOA,33.4342,-112.0115,US,19.7389,-156.0457,US,#00ffff,PHX_KOA
UA,DEN,SNA,39.8617,-104.6732,US,33.6756,-117.8682,US,#426ae1,DEN_SNA
AA,DFW,COS,32.8968,-97.038,US,38.8058,-104.7002,US,#00ffff,DFW_COS
AA,CLT,PIT,35.214,-80.9431,US,40.4915,-80.2329,US,#00ffff,CLT_PIT
AA,DFW,EYW,32.8968,-97.038,US,24.5562,-81.7595,US,#00ffff,DFW_EYW
UA,ORD,JAN,41.9786,-87.9048,US,32.3111,-90.0759,US,#426ae1,ORD_JAN
AA,DFW,HSV,32.8968,-97.038,US,34.6372,-86.7751,US,#00ffff,DFW_HSV
AA,PHL,RSW,39.8719,-75.2411,US,26.5362,-81.7552,US,#00ffff,PHL_RSW
AA,PHL,MLB,39.8719,-75.2411,US,28.1027,-80.6295,US,#00ffff,PHL_MLB
DL,BOS,CMH,42.3643,-71.0052,US,39.998,-82.8919,US,#ff0000,BOS_CMH
AA,CLT,DTW,35.214,-80.9431,US,42.2124,-83.3534,US,#00ffff,CLT_DTW
DL,MSP,TUS,44.882,-93.2218,US,32.1161,-110.941,US,#ff0000,MSP_TUS
UA,CLE,DCA,41.4117,-81.8498,US,38.8521,-77.0377,US,#426ae1,CLE_DCA
AA,DFW,AUS,32.8968,-97.038,US,30.195,-97.67,US,#00ffff,DFW_AUS
AA,CLT,EWN,35.214,-80.9431,US,35.0731,-77.0431,US,#00ffff,CLT_EWN
DL,BOS,AUS,42.3643,-71.0052,US,30.195,-97.67,US,#ff0000,BOS_AUS
AA,CLT,BTV,35.214,-80.9431,US,44.4718,-73.1532,US,#00ffff,CLT_BTV
AA,CLT,ATL,35.214,-80.9431,US,33.6367,-84.4281,US,#00ffff,CLT_ATL
UA,DEN,SYR,39.8617,-104.6732,US,43.1112,-76.1063,US,#426ae1,DEN_SYR
UA,IAH,MLU,29.9844,-95.3414,US,32.5117,-92.0383,US,#426ae1,IAH_MLU
DL,LGA,DFW,40.7773,-73.8727,US,32.8968,-97.038,US,#ff0000,LGA_DFW
UA,ORD,GEG,41.9786,-87.9048,US,47.6198,-117.5337,US,#426ae1,ORD_GEG
UA,LAX,LIH,33.9425,-118.4081,US,21.976,-159.339,US,#426ae1,LAX_LIH
AA,DFW,LRD,32.8968,-97.038,US,27.5437,-99.4615,US,#00ffff,DFW_LRD
DL,ATL,TPA,33.6367,-84.4281,US,27.9755,-82.5332,US,#ff0000,ATL_TPA
DL,DTW,MKE,42.2124,-83.3534,US,42.9472,-87.8966,US,#ff0000,DTW_MKE
UA,IAD,OKC,38.9445,-77.4558,US,35.3931,-97.6007,US,#426ae1,IAD_OKC
AA,ORD,TVC,41.9786,-87.9048,US,44.74,-85.5817,US,#00ffff,ORD_TVC
UA,EWR,PWM,40.6925,-74.1687,US,43.6462,-70.3093,US,#426ae1,EWR_PWM
AA,DFW,DRO,32.8968,-97.038,US,37.1517,-107.7533,US,#00ffff,DFW_DRO
UA,IAH,FLL,29.9844,-95.3414,US,26.0727,-80.1527,US,#426ae1,IAH_FLL
UA,SFO,BWI,37.6189,-122.3749,US,39.1754,-76.6683,US,#426ae1,SFO_BWI
AA,DFW,GSO,32.8968,-97.038,US,36.0977,-79.9373,US,#00ffff,DFW_GSO
DL,DTW,SYR,42.2124,-83.3534,US,43.1112,-76.1063,US,#ff0000,DTW_SYR
DL,LGA,STL,40.7773,-73.8727,US,38.7487,-90.37,US,#ff0000,LGA_STL
UA,EWR,SDF,40.6925,-74.1687,US,38.1744,-85.736,US,#426ae1,EWR_SDF
AA,LAX,IND,33.9425,-118.4081,US,39.7173,-86.2944,US,#00ffff,LAX_IND
UA,IAH,RDU,29.9844,-95.3414,US,35.8777,-78.7875,US,#426ae1,IAH_RDU
DL,ATL,MLU,33.6367,-84.4281,US,32.5117,-92.0383,US,#ff0000,ATL_MLU
DL,LGA,ORD,40.7773,-73.8727,US,41.9786,-87.9048,US,#ff0000,LGA_ORD
UA,DEN,DCA,39.8617,-104.6732,US,38.8521,-77.0377,US,#426ae1,DEN_DCA
AA,DFW,GRI,32.8968,-97.038,US,40.9675,-98.3096,US,#00ffff,DFW_GRI
AA,DFW,AMA,32.8968,-97.038,US,35.2194,-101.7059,US,#00ffff,DFW_AMA
AA,DFW,LIT,32.8968,-97.038,US,34.7294,-92.2242,US,#00ffff,DFW_LIT
AA,DCA,BNA,38.8521,-77.0377,US,36.1245,-86.6782,US,#00ffff,DCA_BNA
DL,LGA,BGR,40.7773,-73.8727,US,44.8074,-68.8281,US,#ff0000,LGA_BGR
AA,DFW,FAR,32.8968,-97.038,US,46.9207,-96.8158,US,#00ffff,DFW_FAR
UA,SFO,BOI,37.6189,-122.3749,US,43.5644,-116.2228,US,#426ae1,SFO_BOI
DL,ATL,GRB,33.6367,-84.4281,US,44.4851,-88.1296,US,#ff0000,ATL_GRB
DL,ATL,PNS,33.6367,-84.4281,US,30.4734,-87.1864,US,#ff0000,ATL_PNS
UA,IAD,ILM,38.9445,-77.4558,US,34.2706,-77.9025,US,#426ae1,IAD_ILM
AA,ORD,ELP,41.9786,-87.9048,US,31.8067,-106.3778,US,#00ffff,ORD_ELP
AA,DFW,LAX,32.8968,-97.038,US,33.9425,-118.4081,US,#00ffff,DFW_LAX
DL,CVG,SEA,39.0488,-84.6678,US,47.449,-122.3093,US,#ff0000,CVG_SEA
UA,LAX,BZN,33.9425,-118.4081,US,45.7775,-111.153,US,#426ae1,LAX_BZN
AA,PHL,MSP,39.8719,-75.2411,US,44.882,-93.2218,US,#00ffff,PHL_MSP
DL,LGA,DCA,40.7773,-73.8727,US,38.8521,-77.0377,US,#ff0000,LGA_DCA
AA,CLT,CHA,35.214,-80.9431,US,35.0353,-85.2038,US,#00ffff,CLT_CHA
UA,IAH,BWI,29.9844,-95.3414,US,39.1754,-76.6683,US,#426ae1,IAH_BWI
AA,PHX,SJC,33.4342,-112.0115,US,37.3627,-121.9291,US,#00ffff,PHX_SJC
DL,DTW,TPA,42.2124,-83.3534,US,27.9755,-82.5332,US,#ff0000,DTW_TPA
UA,DEN,CNY,39.8617,-104.6732,US,38.755,-109.7548,US,#426ae1,DEN_CNY
UA,DEN,EWR,39.8617,-104.6732,US,40.6925,-74.1687,US,#426ae1,DEN_EWR
DL,ATL,OKC,33.6367,-84.4281,US,35.3931,-97.6007,US,#ff0000,ATL_OKC
AA,DCA,ILM,38.8521,-77.0377,US,34.2706,-77.9025,US,#00ffff,DCA_ILM
AA,PHX,MSP,33.4342,-112.0115,US,44.882,-93.2218,US,#00ffff,PHX_MSP
UA,ORD,MIA,41.9786,-87.9048,US,25.7933,-80.2906,US,#426ae1,ORD_MIA
DL,DTW,DEN,42.2124,-83.3534,US,39.8617,-104.6732,US,#ff0000,DTW_DEN
AA,DFW,MSY,32.8968,-97.038,US,29.9934,-90.258,US,#00ffff,DFW_MSY
AA,PHX,SAF,33.4342,-112.0115,US,35.6171,-106.0894,US,#00ffff,PHX_SAF
DL,LAX,BNA,33.9425,-118.4081,US,36.1245,-86.6782,US,#ff0000,LAX_BNA
AA,ORD,ICT,41.9786,-87.9048,US,37.6499,-97.4331,US,#00ffff,ORD_ICT
AA,DFW,ONT,32.8968,-97.038,US,34.056,-117.6012,US,#00ffff,DFW_ONT
UA,HNL,IAH,21.3187,-157.9224,US,29.9844,-95.3414,US,#426ae1,HNL_IAH
AA,PHL,ILM,39.8719,-75.2411,US,34.2706,-77.9025,US,#00ffff,PHL_ILM
UA,LAX,MMH,33.9425,-118.4081,US,37.624,-118.8378,US,#426ae1,LAX_MMH
UA,LAX,MSN,33.9425,-118.4081,US,43.1399,-89.3375,US,#426ae1,LAX_MSN
UA,DEN,SAT,39.8617,-104.6732,US,29.5337,-98.4698,US,#426ae1,DEN_SAT
DL,DTW,JAX,42.2124,-83.3534,US,30.4941,-81.6879,US,#ff0000,DTW_JAX
AA,LAX,SAT,33.9425,-118.4081,US,29.5337,-98.4698,US,#00ffff,LAX_SAT
DL,ATL,DAB,33.6367,-84.4281,US,29.1798,-81.0581,US,#ff0000,ATL_DAB
DL,SLC,MSN,40.7884,-111.9778,US,43.1399,-89.3375,US,#ff0000,SLC_MSN
UA,IAD,PVD,38.9445,-77.4558,US,41.724,-71.4282,US,#426ae1,IAD_PVD
UA,DEN,RNO,39.8617,-104.6732,US,39.4991,-119.7681,US,#426ae1,DEN_RNO
DL,CVG,PHX,39.0488,-84.6678,US,33.4342,-112.0115,US,#ff0000,CVG_PHX
AA,LGA,BNA,40.7773,-73.8727,US,36.1245,-86.6782,US,#00ffff,LGA_BNA
AA,MIA,STL,25.7933,-80.2906,US,38.7487,-90.37,US,#00ffff,MIA_STL
AA,ORD,SAN,41.9786,-87.9048,US,32.7336,-117.1897,US,#00ffff,ORD_SAN
AA,DFW,GSP,32.8968,-97.038,US,34.8956,-82.2188,US,#00ffff,DFW_GSP
AA,CLT,CID,35.214,-80.9431,US,41.8847,-91.7108,US,#00ffff,CLT_CID
DL,SLC,ABQ,40.7884,-111.9778,US,35.0402,-106.6092,US,#ff0000,SLC_ABQ
DL,DTW,BUF,42.2124,-83.3534,US,42.9405,-78.7322,US,#ff0000,DTW_BUF
AA,CLT,SLC,35.214,-80.9431,US,40.7884,-111.9778,US,#00ffff,CLT_SLC
UA,LAX,LAS,33.9425,-118.4081,US,36.0804,-115.1523,US,#426ae1,LAX_LAS
DL,SLC,RNO,40.7884,-111.9778,US,39.4991,-119.7681,US,#ff0000,SLC_RNO
UA,ORD,BUF,41.9786,-87.9048,US,42.9405,-78.7322,US,#426ae1,ORD_BUF
AA,CLT,CHO,35.214,-80.9431,US,38.1386,-78.4529,US,#00ffff,CLT_CHO
AA,PHX,OGG,33.4342,-112.0115,US,20.8987,-156.4305,US,#00ffff,PHX_OGG
DL,MSP,SMF,44.882,-93.2218,US,38.6954,-121.5908,US,#ff0000,MSP_SMF
UA,IAH,IND,29.9844,-95.3414,US,39.7173,-86.2944,US,#426ae1,IAH_IND
UA,DEN,SHR,39.8617,-104.6732,US,44.7692,-106.9803,US,#426ae1,DEN_SHR
AA,CLT,STL,35.214,-80.9431,US,38.7487,-90.37,US,#00ffff,CLT_STL
AA,PHX,MKE,33.4342,-112.0115,US,42.9472,-87.8966,US,#00ffff,PHX_MKE
AA,PHX,SAN,33.4342,-112.0115,US,32.7336,-117.1897,US,#00ffff,PHX_SAN
AA,DFW,PIB,32.8968,-97.038,US,31.4671,-89.3371,US,#00ffff,DFW_PIB
DL,DTW,OKC,42.2124,-83.3534,US,35.3931,-97.6007,US,#ff0000,DTW_OKC
UA,DEN,PIR,39.8617,-104.6732,US,44.3827,-100.286,US,#426ae1,DEN_PIR
AA,CLT,MGM,35.214,-80.9431,US,32.3006,-86.3939,US,#00ffff,CLT_MGM
DL,MSP,XNA,44.882,-93.2218,US,36.2819,-94.3068,US,#ff0000,MSP_XNA
UA,IAD,GSO,38.9445,-77.4558,US,36.0977,-79.9373,US,#426ae1,IAD_GSO
AA,PHL,SDF,39.8719,-75.2411,US,38.1744,-85.736,US,#00ffff,PHL_SDF
AA,LGA,XNA,40.7773,-73.8727,US,36.2819,-94.3068,US,#00ffff,LGA_XNA
AA,ORD,PHX,41.9786,-87.9048,US,33.4342,-112.0115,US,#00ffff,ORD_PHX
AA,DFW,SHV,32.8968,-97.038,US,32.4466,-93.8256,US,#00ffff,DFW_SHV
AA,ORD,TPA,41.9786,-87.9048,US,27.9755,-82.5332,US,#00ffff,ORD_TPA
UA,LAX,PHX,33.9425,-118.4081,US,33.4342,-112.0115,US,#426ae1,LAX_PHX
DL,DTW,GSP,42.2124,-83.3534,US,34.8956,-82.2188,US,#ff0000,DTW_GSP
AA,DFW,HDN,32.8968,-97.038,US,40.5203,-107.3047,US,#00ffff,DFW_HDN
DL,ATL,FSD,33.6367,-84.4281,US,43.582,-96.7419,US,#ff0000,ATL_FSD
DL,DTW,DSM,42.2124,-83.3534,US,41.5341,-93.6506,US,#ff0000,DTW_DSM
UA,ORD,SBN,41.9786,-87.9048,US,41.7086,-86.3172,US,#426ae1,ORD_SBN
UA,IAH,CLT,29.9844,-95.3414,US,35.214,-80.9431,US,#426ae1,IAH_CLT
UA,ORD,PBI,41.9786,-87.9048,US,26.6832,-80.0956,US,#426ae1,ORD_PBI
AA,MIA,TPA,25.7933,-80.2906,US,27.9755,-82.5332,US,#00ffff,MIA_TPA
AA,PHL,MKE,39.8719,-75.2411,US,42.9472,-87.8966,US,#00ffff,PHL_MKE
DL,MSP,LNK,44.882,-93.2218,US,40.851,-96.7592,US,#ff0000,MSP_LNK
DL,ATL,PHF,33.6367,-84.4281,US,37.1319,-76.493,US,#ff0000,ATL_PHF
AA,PHL,LEX,39.8719,-75.2411,US,38.0365,-84.6059,US,#00ffff,PHL_LEX
DL,ATL,TLH,33.6367,-84.4281,US,30.3965,-84.3503,US,#ff0000,ATL_TLH
DL,DTW,GRR,42.2124,-83.3534,US,42.8808,-85.5228,US,#ff0000,DTW_GRR
AA,LAX,STL,33.9425,-118.4081,US,38.7487,-90.37,US,#00ffff,LAX_STL
UA,DEN,GEG,39.8617,-104.6732,US,47.6198,-117.5337,US,#426ae1,DEN_GEG
UA,LAX,SMF,33.9425,-118.4081,US,38.6954,-121.5908,US,#426ae1,LAX_SMF
